step,opt_time,step_time,diff_norm
0,-1,5,1.0950189545967652
1,-1,1,1.0740939045100444
2,-1,0,1.0575811045611012
3,-1,1,1.0648622050358048
4,-1,0,1.0648644281449702
5,-1,1,1.0658622503631554
6,-1,2,1.0287426837621396
7,-1,0,1.0970842153279532
8,-1,0,1.11366922107828
9,-1,1,1.1100242254554122
10,-1,0,1.117547718013903
11,-1,0,1.1205054720828238
12,-1,0,1.1241281820359421
13,-1,1,1.1315009813955519
14,-1,0,1.3239651108273127
15,-1,0,1.7282020459762626
16,-1,0,1.528670535690132
17,-1,1,1.4937009763010625
18,-1,0,1.6470949897593934
19,-1,0,1.6316645948492567
20,-1,1,1.6160153365207963
21,-1,0,1.6399374296447091
22,-1,0,1.6881539943001551
23,-1,1,2.1953180697038306
24,-1,0,2.101919918841728
25,-1,0,1.9490653722239315
26,-1,1,2.007865801852614
27,-1,1,2.142261729876115
28,-1,0,2.0917156382331217
29,-1,0,2.141032020751556
30,-1,0,2.1410000889115812
31,-1,0,2.1368130275689907
32,-1,0,2.1416948243880443
33,-1,1,2.139912253651196
34,-1,0,2.140233174675558
35,-1,0,2.1403986746308323
36,-1,0,2.140310051163259
37,-1,0,2.140310051163259
38,-1,1,2.1414262886248894
39,-1,0,2.140950083526396
40,-1,0,2.1411692295118554
41,-1,0,2.1411696270565677
42,-1,0,2.141156284432058
43,-1,0,2.1411602183161955
44,-1,0,2.1411600088619567
45,-1,0,2.141159921939328
46,-1,0,2.141159921939328
47,-1,1,2.1411741173629255
48,-1,0,2.1411599747542063
49,12,0,2.1411599040407023
50,-1,1,4.2504600353494215
51,-1,0,4.336197559216932
52,-1,0,4.280047117435025
53,-1,0,4.28811168676472
54,-1,0,4.29567699775214
55,-1,0,4.296207764462768
56,-1,1,4.304944653119293
57,-1,0,4.36641675884016
58,-1,0,4.912733219520975
59,-1,0,4.971164797522601
60,-1,0,4.9865726091226055
61,-1,1,4.974750681559684
62,-1,0,4.984370004906494
63,-1,0,5.176831460609041
64,-1,0,6.542414525462135
65,-1,0,6.692009828602285
66,-1,0,6.647646479447915
67,-1,0,6.725444310441115
68,-1,0,6.886151558599969
69,-1,1,6.889449340627283
70,-1,0,6.890601058294634
71,-1,0,6.886425552926413
72,-1,0,6.888167485906108
73,-1,0,6.88861863988864
74,-1,0,6.888324099076126
75,-1,1,6.888381241287362
76,-1,0,6.88835118400378
77,-1,0,6.888358601883812
78,-1,0,6.888358601883812
79,-1,0,6.889671058987992
80,-1,0,6.888819183804232
81,-1,1,6.888920333311274
82,-1,0,6.888888063968895
83,-1,0,6.888889731160563
84,-1,0,6.888889406698325
85,-1,0,6.888889389674091
86,-1,0,6.88888944615072
87,-1,0,6.88888944615072
88,-1,1,6.888919945793732
89,-1,0,6.888893728935279
90,-1,0,6.888889392987972
91,-1,0,6.888889448860039
92,7,0,6.888889448842026
93,-1,1,4.285131918708147
94,-1,1,4.315783987813919
95,-1,0,4.320335275993311
96,-1,0,4.310761290544587
97,-1,0,4.317332099639623
98,-1,0,4.318559322840891
99,-1,0,4.328449377100394
100,-1,0,4.463492209928087
101,-1,1,4.678458232505743
102,-1,0,4.942755569162727
103,-1,0,4.954267271375591
104,-1,0,4.990898033799982
105,-1,0,5.559516439386798
106,-1,0,6.30476577164009
107,-1,0,6.240000553191334
108,-1,0,6.521901299644022
109,-1,1,6.725176521902994
110,-1,0,6.68923996263389
111,-1,0,6.727604497542365
112,-1,0,6.710965969211229
113,-1,0,6.716216900304907
114,-1,0,6.71488323712922
115,-1,0,6.7152599378730615
116,-1,1,6.715509569907684
117,-1,0,6.715266800947342
118,-1,0,6.71539708853657
119,-1,0,6.71534809236536
120,-1,0,6.7153812579707735
121,-1,0,6.715360694397363
122,-1,0,6.715362593992746
123,-1,0,6.715362593992746
124,-1,1,6.715362107526874
125,-1,0,6.715361954689128
126,-1,0,6.715362299770438
127,-1,0,6.715361528047267
128,-1,1,6.715361694191878
129,-1,0,6.715361826659068
130,-1,0,6.715361747634486
131,-1,0,6.715361751523355
132,-1,0,6.715361751523355
133,-1,0,6.715208354893192
134,-1,0,6.7154726398578575
135,-1,0,6.715356085212457
136,-1,0,6.715386410977194
137,-1,0,6.715380194495055
138,-1,1,6.7153751956576055
139,-1,0,6.71537845405183
140,-1,0,6.715377890114296
141,-1,0,6.715377915829931
142,-1,0,6.715377963333091
143,-1,0,6.715377974113229
144,-1,0,6.715377976902443
145,-1,0,6.715377976902443
146,-1,1,6.715377670151444
147,-1,0,6.715377969264381
148,9,0,6.715377976749335
149,-1,1,5.397830435700707
150,-1,0,5.673017379039853
151,-1,0,5.536927246070357
152,-1,0,5.554790333142216
153,-1,0,5.579900625911755
154,-1,0,5.674906911300338
155,-1,1,6.907447277493872
156,-1,0,7.6576299234178205
157,-1,0,8.052834164168582
158,-1,0,8.294954486037792
159,-1,0,8.263964214001208
160,-1,0,8.2553170723699
161,-1,1,8.257167665465216
162,-1,0,8.257613037689556
163,-1,0,8.256293886467423
164,-1,0,8.256826206214546
165,-1,0,8.256503191634835
166,-1,0,8.256616031380762
167,-1,1,8.256607307206629
168,-1,0,8.2565912115885
169,-1,0,8.256610497792952
170,-1,0,8.256599803028681
171,-1,0,8.256599803028681
172,-1,0,8.308726026732472
173,-1,0,8.272454833119767
174,-1,0,8.269776256935153
175,-1,1,8.269881288697015
176,-1,0,8.269799407416707
177,-1,0,8.26985487558151
178,-1,0,8.269842636601629
179,-1,0,8.269842491578794
180,-1,0,8.269845563566115
181,-1,0,8.269844582362904
182,-1,0,8.269845073466376
183,-1,0,8.269845073466376
184,-1,1,8.270573181095157
185,-1,0,8.270167421681414
186,-1,0,8.270292977366415
187,-1,0,8.270279123462533
188,-1,0,8.27028103484711
189,-1,0,8.270285449074269
190,-1,0,8.270284222002024
191,-1,0,8.270284241974304
192,-1,0,8.270284241974304
193,-1,1,8.270284715357667
194,7,0,8.270284238202263
195,-1,1,7.204064239561396
196,-1,0,7.505232909997111
197,-1,0,7.523886787215973
198,-1,0,7.535948807035453
199,-1,0,7.666153163553307
200,-1,0,8.400538818720058
201,-1,0,10.059516908098628
202,-1,0,9.894436889056356
203,-1,0,9.90560304467571
204,-1,0,9.992539028296052
205,-1,1,10.046226513552321
206,-1,0,10.147274180142338
207,-1,0,10.29372809555991
208,-1,0,10.617288878341215
209,-1,0,11.595592656303857
210,-1,0,12.16899461365728
211,-1,0,12.232241193907699
212,-1,1,12.278880328769972
213,-1,0,12.290696933080275
214,-1,0,12.296928466235622
215,-1,0,12.29746894354283
216,-1,0,12.297949412621337
217,-1,0,12.298044389518274
218,-1,0,12.298387069198716
219,-1,0,12.29823259888778
220,-1,1,12.298290585344352
221,-1,0,12.298243200152779
222,-1,0,12.298243200152779
223,-1,0,12.256314853296317
224,-1,0,12.283778630317247
225,-1,0,12.298845070379837
226,-1,0,12.298819888761416
227,-1,0,12.298816076986986
228,-1,0,12.298829498992646
229,-1,1,12.298822069194799
230,-1,0,12.298823699015244
231,-1,0,12.298823812253982
232,-1,0,12.298823812253982
233,-1,0,12.378762246872574
234,-1,0,12.341130150425549
235,-1,0,12.306296439891362
236,-1,1,12.30621518132905
237,-1,0,12.306237757748043
238,-1,0,12.306227791954116
239,-1,0,12.306233248112871
240,-1,0,12.306229134939864
241,-1,0,12.306231832075916
242,-1,0,12.306231536977194
243,-1,0,12.306231536977194
244,-1,0,12.305082049731098
245,-1,1,12.30619963374125
246,-1,0,12.306238818413087
247,-1,0,12.30623240272974
248,-1,0,12.306233600263877
249,7,0,12.306233717578095
250,-1,1,10.8252712672477
251,-1,0,10.892078984281529
252,-1,0,10.871402259967166
253,-1,0,11.007113815726449
254,-1,0,11.026306623040519
255,-1,0,11.096955934117176
256,-1,0,11.434371453796938
257,-1,0,11.94354597832245
258,-1,1,12.177866621511793
259,-1,0,12.16204122995651
260,-1,0,12.162340694652446
261,-1,0,12.163864994874505
262,-1,0,12.164926105100095
263,-1,0,12.164840071288491
264,-1,0,12.164809714523063
265,-1,1,12.165087520544407
266,-1,0,12.16576206431952
267,-1,0,12.165586552952776
268,-1,0,12.16580549894022
269,-1,0,12.165792664436948
270,-1,0,12.165968980773567
271,-1,0,12.168562431769692
272,-1,0,12.192570286182466
273,-1,1,12.194210034986586
274,-1,0,12.209001784330509
275,-1,0,12.220880349058996
276,-1,0,12.175799259372297
277,-1,0,12.198783174322815
278,-1,0,12.212195137982652
279,-1,0,12.207906499183792
