step,opt_time,step_time,diff_norm
0,NaN,NaN,44.549046689044914
1,-1,10,45.51455377940253
2,-1,5,60.683635304873015
3,-1,1,68.25377626645388
4,-1,1,74.32380330107694
5,-1,1,80.06384508351724
6,-1,1,93.62253274683945
7,-1,1,101.93260016591323
8,-1,0,103.52161508000437
9,-1,1,104.14612208718516
10,-1,0,102.82064236285724
11,-1,1,113.58014314618015
12,-1,1,124.51954830177363
13,-1,0,4.142668243452579
14,-1,5,4.207641853591325
15,-1,1,8.0609173953375
16,-1,0,24.085767246905775
17,-1,0,59.39539809250026
18,-1,0,69.86432110614967
19,-1,1,99.26658596347437
20,-1,0,126.95857868082584
21,-1,0,142.68885549228992
22,-1,1,154.8015643257162
23,-1,1,172.12037369905158
24,-1,0,190.6939728601181
25,-1,1,212.56630762259
26,-1,0,235.29943515635253
27,-1,0,240.2146618126991
28,-1,1,254.95329875963458
29,-1,0,276.03673473663264
30,-1,0,299.98668799220974
31,-1,1,304.3332425748315
32,-1,0,312.9504728029928
33,-1,0,333.5911061639889
34,-1,1,338.83517441674843
35,-1,0,347.8226925606333
36,-1,1,349.9959245661574
37,-1,0,358.14136244543766
38,-1,0,365.8531255964091
39,-1,0,370.09434930201957
40,-1,1,377.29277477271916
41,-1,0,379.24119565325816
42,-1,0,389.16733437496714
43,-1,1,394.3093851553242
44,-1,0,398.5754509288928
45,-1,0,405.9495321375482
46,-1,0,405.1119045808189
47,-1,1,407.4483878748861
48,-1,0,3.0054326261304856
49,-1,4,3.030987514369979
50,-1,1,4.065474335558765
51,-1,0,9.793597078111572
52,-1,0,18.065892904510438
53,-1,0,25.75812044490426
54,-1,1,25.736895445373452
55,-1,0,26.077551161896277
56,-1,0,28.015112256685075
57,-1,1,32.20542663379586
58,-1,0,42.0093003775505
59,-1,0,52.42075118878134
60,-1,0,56.06525229216972
61,-1,0,70.69241168723642
62,-1,1,80.51393997594322
63,-1,0,92.72534435222083
64,-1,0,97.71044068953188
65,-1,0,103.68857909328547
66,-1,1,108.66224929371542
67,-1,0,118.1707732207505
68,-1,0,122.16597334938203
69,-1,0,128.4879627244113
70,-1,1,129.36846555679946
71,-1,0,133.11380966990023
72,-1,0,143.02079567584698
73,-1,0,147.33022615148363
74,-1,1,147.07519132379232
75,-1,0,148.9768329165725
76,-1,0,151.8844808802161
77,-1,0,162.36686738849883
78,-1,1,174.05238648748664
79,-1,0,173.3743821856113
80,-1,0,179.16226636774724
81,-1,0,191.48247216104616
82,-1,1,197.72363851882264
83,-1,0,205.67535025770616
84,-1,1,215.24417558343953
85,-1,0,212.50472030562997
86,-1,0,215.25080065385825
87,-1,0,219.1225206946944
88,-1,1,221.45543729627576
89,-1,0,224.9452448197748
90,-1,0,227.00499033945908
91,-1,0,228.03864033929386
92,-1,1,230.55007550882715
93,-1,0,232.08401634184125
94,-1,0,233.59431343265751
95,-1,0,3.0013741917398655
96,-1,4,3.029266540682708
97,-1,0,4.873728762698988
98,-1,1,15.58372991529154
99,-1,0,32.040962610419456
100,-1,0,31.68420455567449
101,-1,1,37.85104469763512
102,-1,0,40.9522914928817
103,-1,0,42.7028066936192
104,-1,0,43.625072177623046
105,-1,1,48.02198423228218
106,-1,0,52.424594149653814
107,-1,0,54.06500801164011
108,-1,1,50.52075634200334
109,-1,0,49.53697734825821
110,-1,0,49.42808856368506
111,-1,0,51.731594331771284
112,-1,1,56.29157172122717
113,-1,0,59.50112205446208
114,-1,0,64.06763824533336
115,-1,0,73.93246745821128
116,-1,1,83.1579181051693
117,-1,0,80.90315705970715
118,-1,0,85.17194828162673
119,-1,0,84.14814039660757
120,-1,1,85.02218284105943
121,-1,0,85.46137248679871
122,-1,0,86.69215287956396
123,-1,0,92.40980824281361
124,-1,1,101.14427703791341
125,-1,0,107.31865720993345
126,-1,1,108.18524927072058
127,-1,0,113.59262793512171
128,-1,0,122.67859819685737
129,-1,0,123.64799034916649
130,-1,0,126.53522318084597
131,-1,1,132.54260131913003
132,-1,0,137.56745062769875
133,-1,0,140.0049009988577
134,-1,0,142.2319406576511
135,-1,1,146.25079032023586
136,-1,0,148.97036818092676
137,-1,0,153.02462643737445
138,-1,0,153.66975692210198
139,-1,0,156.48499324915235
140,-1,1,160.50163055286507
141,-1,0,161.95689049190486
142,-1,0,163.32567568557795
143,-1,1,170.18772262231505
144,-1,0,173.20576390542692
145,-1,0,4.000848799671615
146,-1,4,4.000853242425042
147,-1,0,4.000853242425042
148,-1,0,4.001008258856675
149,-1,1,4.08934607945221
150,-1,0,6.924488547368918
151,-1,0,14.40511279970303
152,-1,0,15.268902168434298
153,-1,1,16.41764691280881
154,-1,0,23.71753825518555
155,-1,0,27.9830533233036
156,-1,0,27.339209432985108
157,-1,1,28.467387708156814
158,-1,0,32.21544590014538
159,-1,0,34.47898402978187
160,-1,0,34.8669567173029
161,-1,0,35.56251296287898
162,-1,1,38.46188843057421
163,-1,0,44.14823231722947
164,-1,0,47.64808714176207
165,-1,0,52.02676853352489
166,-1,1,56.060217690491314
167,-1,0,59.864535372235146
168,-1,0,61.31979236092769
169,-1,1,63.504127072955654
170,-1,0,64.32089960165916
171,-1,0,65.06836590061673
172,-1,1,66.2992438119285
173,-1,0,70.60784101914611
174,-1,0,74.43748100181631
175,-1,0,77.67248607685106
176,-1,1,79.3189954137157
177,-1,0,82.65092219505212
178,-1,0,83.01473071559964
179,-1,1,85.60772283859002
180,-1,0,87.63894039591356
181,-1,0,90.92392512017206
182,-1,0,92.90340435203684
183,-1,1,96.06170581235597
184,-1,0,95.4883151636537
185,-1,0,98.60831165229988
186,-1,0,106.13749320912375
187,-1,0,111.37591752837888
188,-1,1,113.6496275855429
189,-1,0,116.63342305705277
190,-1,0,121.36047541517047
191,-1,1,124.00717847567765
192,-1,0,126.03010326537239
193,-1,0,128.0326233368115
194,-1,0,129.9454178487029
195,-1,1,130.88572461288086
196,-1,0,5.000491894060469
197,-1,3,5.0007540107347515
198,-1,1,5.019542686656322
199,-1,0,5.830885128681891
200,-1,0,11.350543855626096
201,-1,0,12.41641428488959
202,-1,1,15.009583269310792
203,-1,0,16.751158810721627
204,-1,0,20.709100217320994
205,-1,0,27.72922259151842
206,-1,1,36.34127345127573
207,-1,0,33.92575120054478
208,-1,0,34.54531091214253
209,-1,0,34.14245285180865
210,-1,1,30.846780613559645
211,-1,0,29.621503147054113
212,-1,0,28.679348812582173
213,-1,0,27.716646066007026
214,-1,1,25.963719316163267
215,-1,0,24.06884085252308
216,-1,0,23.612202219681244
217,-1,0,30.46965801463005
218,-1,0,33.40883729602187
219,-1,1,36.349239752132114
220,-1,0,38.43160303132477
221,-1,0,44.072610013156996
222,-1,0,47.796218712125366
223,-1,1,52.809847665029515
224,-1,0,58.68272504959073
225,-1,0,60.491185552292315
226,-1,0,63.215114007140485
227,-1,1,68.71020518403034
228,-1,0,69.68725758469832
229,-1,0,74.03943571147596
230,-1,1,78.92862702798399
231,-1,0,79.3780638709902
232,-1,0,81.82532562716078
233,-1,0,85.05746357352402
234,-1,1,87.84690915734232
235,-1,0,89.6889607042401
236,-1,0,91.42209289644566
237,-1,1,94.57283858099319
238,-1,0,93.55801720351472
239,-1,0,94.26793889943437
240,-1,0,92.61841050432233
241,-1,1,92.08785387373354
242,-1,0,89.93061245526188
243,-1,0,85.36930090329841
244,-1,0,78.64195163838056
245,-1,1,73.26556821759169
246,-1,0,77.11463621483215
247,-1,0,74.66482111946173
248,-1,1,3.000187804802409
249,-1,3,3.0001934388887146
250,-1,1,3.0001934388887146
251,-1,0,3.0003306447847016
252,-1,0,3.0497755342866526
253,-1,0,3.3481029550781813
254,-1,1,3.632362973662509
255,-1,0,3.597307835673341
256,-1,0,3.54805580792835
257,-1,0,3.462014124514139
258,-1,1,3.8941830203833114
259,-1,0,10.013815639249367
260,-1,0,19.82591890431186
261,-1,0,19.665855001596558
262,-1,1,23.503743657407313
263,-1,0,27.17281297215981
264,-1,0,29.865862783864237
265,-1,0,32.66610128425574
266,-1,1,36.08456868960701
267,-1,0,37.14049115495442
268,-1,0,38.31316828474352
269,-1,1,39.87681924458384
270,-1,0,45.140119642655236
271,-1,0,51.90907414541317
272,-1,1,50.59143566830108
273,-1,0,53.802109255966705
274,-1,0,62.50474705745364
275,-1,1,72.12504815578185
276,-1,0,78.06495361582677
277,-1,0,77.75362339061508
278,-1,1,80.57582262115793
279,-1,0,84.64389219446272
280,-1,0,84.83974309415846
281,-1,0,85.23242942011572
282,-1,0,87.68250473499175
283,-1,1,95.23540040448204
284,-1,0,100.08703215498008
285,-1,0,102.68369091406122
286,-1,1,106.64112525406874
287,-1,0,109.9716252199623
288,-1,0,116.57648530482066
289,-1,0,126.64460494517878
290,-1,1,124.22034799625075
291,-1,0,125.45354922623369
292,-1,0,127.88003341206755
293,-1,0,130.80912713119582
294,-1,0,136.79969208445897
295,-1,1,4.000471257390777
296,-1,3,4.000485518881171
297,-1,1,4.000913854501446
298,-1,0,4.02682186450105
299,-1,0,5.070294046645059
300,-1,0,13.414717344347647
301,-1,1,20.159992236366342
302,-1,0,20.34045126357365
303,-1,0,22.482546271933977
304,-1,0,25.19725608957637
305,-1,1,27.39292645454365
306,-1,0,29.959445935831656
307,-1,0,34.525839944038076
308,-1,0,40.34001026349875
309,-1,1,47.587137775698885
310,-1,0,50.55973706385485
311,-1,0,53.40314792100022
312,-1,0,55.09800472439956
313,-1,0,54.81824477206605
