step,opt_time,step_time,diff_norm
0,-1,7,0.000007705619090671235
1,-1,1,0.000007705619090671235
2,-1,1,0.000011612049873844309
3,-1,0,0.000011612049873844309
4,9,0,0.00001898883434354975
5,-1,7,1.0000564184024472
6,-1,1,1.0000564191437995
7,-1,0,1.0000564191437995
8,-1,1,1.0000564172822413
9,-1,0,1.0000564172822413
10,10,1,1.000056419295998
11,-1,7,2.000118725845074
12,-1,0,2.0001187262258635
13,-1,1,2.0001187262258635
14,-1,0,2.000118716131808
15,-1,0,2.000118716131808
16,-1,1,2.000118730632657
17,9,0,2.0001187605371795
18,-1,4,3.0001940967092326
19,-1,0,3.0001940971687286
20,-1,0,3.0001940971687286
21,-1,1,3.0001940966399525
22,-1,0,3.0001940966399525
23,6,1,3.0001940966630594
24,-1,4,3.0002157798435523
25,-1,0,3.0002157802473923
26,-1,0,3.0002157802473923
27,-1,1,3.0002157797730833
28,-1,0,3.0002157797730833
29,-1,1,3.000215782492118
30,-1,4,3.000240529198987
31,-1,1,3.000240530407577
32,-1,0,3.000240530407577
33,-1,0,3.0002405276475073
34,-1,0,3.0002405276475073
35,6,1,3.0002405304693407
36,-1,5,7.000678406451271
37,-1,0,7.000678407503472
38,-1,0,7.000678407503472
39,-1,1,7.00067840088765
40,-1,0,7.00067840088765
41,-1,0,7.00067840752655
42,-1,4,4.000480973569874
43,-1,1,4.00048097466624
44,-1,0,4.00048097466624
45,-1,0,4.000480974245094
46,-1,0,4.000480974245094
47,6,1,4.000480973355585
48,-1,4,3.0004166799761625
49,-1,1,3.0004166810058086
50,-1,0,3.0004166810058086
51,-1,0,3.000416680601961
52,-1,1,3.000416680601961
53,6,0,3.0004166800743497
54,-1,4,4.00064569622538
55,-1,0,4.000645697438041
56,-1,0,4.000645697438041
57,-1,0,4.000645697199161
58,-1,0,4.000645697199161
59,5,1,4.000645696927975
60,-1,3,3.000565620385318
61,-1,1,3.000565621712731
62,-1,0,3.000565621712731
63,-1,0,3.000565621428943
64,-1,0,3.000565621428943
65,5,1,3.0005656211552663
66,-1,3,3.0006495713607992
67,-1,1,3.0006495730244134
68,-1,0,3.0006495730244134
69,-1,0,3.000649572772422
70,-1,0,3.000649572772422
71,5,1,3.0006495725555147
72,-1,3,2.0004876166631873
73,-1,0,2.0004876182668
74,-1,0,2.0004876182668
75,-1,1,2.0004876179162445
76,-1,0,2.0004876179162445
77,5,1,2.000487617664479
78,-1,4,2.000537711951136
79,-1,0,2.000537713820571
80,-1,0,2.000537713820571
81,-1,0,2.0005377134995883
82,-1,1,2.0005377134995883
83,5,0,2.000537713298908
84,-1,4,4.001252227811119
85,-1,0,4.001252232614905
86,-1,0,4.001252232614905
87,-1,1,4.001252232476284
88,-1,0,4.001252232476284
89,5,0,4.001252232393502
90,-1,4,1.000356228317373
91,-1,0,1.0003562303904492
92,-1,1,1.0003562303904492
93,-1,0,1.000356229841785
94,-1,0,1.000356229841785
95,5,0,1.0003562295946238
96,-1,4,1.0003757473262818
97,-1,0,1.0003757495361896
98,-1,0,1.0003757495361896
99,-1,0,1.000375749016917
100,-1,0,1.000375749016917
101,5,1,1.0003757488304013
102,-1,3,1.0003966119166714
103,-1,1,1.0003966143091145
104,-1,0,1.0003966143091145
105,-1,0,1.000396613812438
106,-1,0,1.000396613812438
107,5,1,1.000396613668032
108,-1,4,2.0008616018447176
109,-1,0,2.000861606809723
110,-1,0,2.000861606809723
111,-1,1,2.0008616065809077
112,-1,0,2.0008616065809077
113,5,0,2.0008616065198948
114,-1,3,0.0003277755421849249
115,-1,1,0.0003277755421849249
116,-1,0,0.0003291368810435195
117,-1,0,0.0003291368810435195
118,4,0,0.00034251601576416716
119,-1,3,1.0004684505754096
120,-1,0,1.0004684538212099
121,-1,0,1.0004684538212099
122,-1,0,1.0004684533779977
123,-1,1,1.0004684533779977
124,4,0,1.0004684532886219
125,-1,4,0.0000030142193775266416
126,-1,0,0.0000030142193775266416
127,-1,0,0.000005370232593857915
128,-1,0,0.000005370232593857915
129,8,1,0.000008178658610723066
