step,opt_time,step_time,diff_norm
0,-1,11,0.8993354692248539
1,-1,7,2.3768411529276414
2,-1,1,1.0782612856048674
3,-1,1,0.46736080468905433
4,-1,1,0.19316020888118177
5,-1,1,0.03820428391117196
6,-1,1,0.0623971578968194
7,-1,1,0.024724549268820454
8,-1,5,3.3748342311755746
9,-1,1,1.6546642225531871
10,-1,0,0.6849595784773622
11,-1,1,0.4635956625597832
12,-1,1,0.13655109964795925
13,-1,1,0.11105848583729994
14,-1,1,0.05758196257372106
15,-1,1,0.09376834410492563
16,-1,1,0.13720589959312143
17,-1,2,0.34776670374650304
18,-1,0,0.34301816730606166
19,-1,1,0.15182642190127732
20,-1,1,0.08052711168893854
21,-1,1,0.037502157779433554
22,-1,4,4.252438014424156
23,-1,1,2.846858303073531
24,-1,0,1.1343078522957517
25,-1,1,0.5099261422530146
26,-1,0,0.19906010704598598
27,-1,1,0.11135984398150607
28,-1,1,0.1803086695896805
29,-1,1,0.2876521437641829
30,-1,1,0.22054564154288947
31,-1,1,0.12608563831358663
32,-1,1,0.07013204182416118
33,-1,1,0.006328901022408751
34,-1,1,0.013929589241621994
35,-1,1,0.004768517277498871
36,-1,1,0.0030491525293758898
37,-1,2,0.005287589648679096
38,-1,2,7.167947344821496
39,-1,1,6.11114496279903
40,-1,1,1.8717569886964702
41,-1,1,2.4343007140523656
42,-1,0,1.3590494648863976
43,-1,1,1.8105832725992435
44,-1,1,0.681259012138609
45,-1,0,0.2014230996644167
46,-1,1,0.22715934519436054
47,-1,1,0.22733218827146967
48,-1,0,0.13889582197287886
49,-1,0,0.1819744920826197
50,-1,1,0.1712781407643478
51,-1,1,0.11496049334999627
52,-1,1,0.04410959671242971
53,-1,1,0.06877789998878628
54,-1,1,0.05631996828442668
55,-1,1,0.051044282691380886
56,-1,1,0.056960119327450105
57,-1,0,0.05296870610745818
58,-1,1,0.03181814173578152
59,-1,1,0.024860500235871573
60,-1,0,0.01436674627627631
61,-1,0,0.011186487726231244
62,-1,1,0.00926385499196632
63,-1,2,0.007857828521591961
64,-1,1,0.010959689245007835
65,-1,0,0.011179782331979787
66,-1,1,0.0104963097406926
67,-1,1,0.00843664960015144
68,-1,0,0.006932760452112217
69,-1,3,9.892783737138608
70,-1,0,8.177842206178703
71,-1,1,1.329727434289552
72,-1,0,3.086346498575633
73,-1,1,3.449066698110005
74,-1,0,3.551184880202978
75,-1,1,1.7892671894676333
76,-1,1,0.4165993469951385
77,-1,0,0.2220967526834233
78,-1,1,0.2660047387150271
79,-1,0,0.23157380682490372
80,-1,1,0.07949707193268572
81,-1,1,0.07133631906816106
82,-1,1,0.02059362211486042
83,-1,1,0.03173855188673456
84,-1,0,0.0457706268187053
85,-1,1,0.0761395083435773
86,-1,1,0.16131285510890703
87,-1,0,0.36168519351624534
88,-1,1,0.0966555384727399
89,-1,1,0.001019339485813891
90,-1,1,0.00957041714294999
91,-1,1,0.00172157324147513
92,-1,1,0.005159662265212866
93,-1,1,0.0006263544972475478
94,-1,1,0.00021675153058153454
95,-1,0,0.005262871718623548
96,-1,1,0.002781660077926794
97,-1,1,0.003775111965192435
98,-1,0,0.0274920285732962
99,-1,1,0.3903075840537555
100,-1,0,0.04076089755798518
101,-1,3,12.650350860257172
102,-1,1,7.034697819938898
103,-1,0,0.8256230648737972
104,-1,0,1.380643364510153
105,-1,1,2.846262931811959
106,-1,0,2.3342283959009302
107,-1,1,2.252450416894755
108,-1,1,1.1237064186506942
109,-1,1,0.5683456436134657
110,-1,0,0.3706625718485661
111,-1,1,0.13886274756570782
112,-1,1,0.10385007123214521
113,-1,1,0.057089416781295574
114,-1,0,0.18778348232975947
115,-1,1,0.2435258180229881
116,-1,1,1.0593736517897014
117,-1,1,0.9053855145210303
118,-1,0,0.13340325878812181
119,-1,1,0.4375470422415218
120,-1,0,0.30366233698244594
121,-1,1,0.025834559844535844
122,-1,1,0.015044457215302447
123,-1,0,0.11616729281177864
124,-1,0,1.3174393333126917
125,-1,1,0.28293599430330674
126,-1,0,0.19460079070521816
127,-1,1,0.1789576247508745
128,-1,1,0.36564063994891177
129,-1,1,0.3243259314264851
130,-1,1,0.15944858431577186
131,-1,1,0.0643831971419686
132,-1,0,0.017324663047078706
133,-1,1,0.019068933185643476
134,-1,1,0.007624284158127952
135,-1,3,14.34759843083674
136,-1,1,1.2862720364409281
137,-1,0,4.213555493101793
138,-1,1,1.7765007043617578
139,-1,1,4.151462377938281
140,-1,0,2.195870969571266
141,-1,1,0.6178607469573525
142,-1,1,0.2602110918826774
143,-1,0,0.12834919826766797
144,-1,1,0.0722729319871236
145,-1,0,0.014542861275483626
146,-1,1,0.011426727288975487
147,-1,2,0.005215944673943177
148,-1,1,0.004536624938866704
149,-1,1,0.003532272492270443
150,-1,1,0.002450100948308351
151,-1,0,0.0011021970258677488
152,-1,2,0.0012022693124911562
153,-1,0,0.0007737434181284527
154,-1,0,0.0017923672565519114
155,-1,1,0.0064453413300366875
156,-1,0,0.115388203117081
157,-1,1,0.38054880103993793
158,-1,1,0.013689937818570676
159,-1,1,0.12041464203887511
160,-1,0,0.14156965145532535
161,-1,1,0.036409361788075786
162,-1,0,0.03247734648079061
163,-1,1,0.13929042719266277
164,-1,1,0.008978782697398335
165,-1,0,0.012114748150605535
166,-1,1,0.1125355199475922
167,-1,3,22.85249014950447
168,-1,0,8.199624695631158
169,-1,1,3.361503570566424
170,-1,1,1.3797178619553907
171,-1,0,3.9258145298854883
172,-1,1,4.335018401900157
173,-1,1,3.1735991760924644
174,-1,0,1.3102384133487381
175,-1,1,0.40581738860063143
176,-1,1,0.2460602709876321
177,-1,1,0.1825681910013411
178,-1,0,0.13649983495567725
179,-1,1,0.06621941499130933
