step,opt_time,step_time,diff_norm
0,-1,6,0
1,-1,0,0
2,-1,2,0
3,-1,0,0
4,10,2,0
5,-1,9,0.5
6,-1,3,0
7,-1,7,3.0435834377011095
8,-1,2,1.0773873320053415
9,-1,2,0.0549477167147299
10,-1,1,0.04396988727451068
11,-1,1,0.11975934010360836
12,-1,1,0.11689212525739943
13,-1,2,0.06654011591674226
14,-1,5,10.679339642342052
15,-1,1,1.7814436073163509
16,-1,1,0.1378314420840935
17,-1,1,0.15439642851677432
18,-1,1,0.07119440398897024
19,-1,1,0.046806150268009536
20,-1,1,0.14885477151066714
21,-1,1,0.051674811734370336
22,-1,1,0.12899210378388118
23,-1,1,0.12460114203079725
24,-1,2,1.4603795783042457
25,-1,1,0.35072440374339603
26,-1,5,110.82977190873767
27,-1,2,12.226502735924216
28,-1,1,40.34380432354379
29,-1,1,1.1577677544344687
30,-1,1,0.9185272977730308
31,-1,1,0.5260416545371737
32,-1,2,4.3233327973984
33,-1,1,2.8875377444014947
34,-1,1,6.398614168870606
35,-1,1,4.100984683736518
36,-1,4,27.600880615912995
37,-1,2,4.524285245632813
38,-1,0,1.212307534569001
39,-1,1,0.28450216138648426
40,-1,1,0.007637315615769446
41,-1,2,0.002907961720159519
42,-1,0,0.001323121935181674
43,-1,1,0.000313932223955775
44,-1,1,0.00010179083832693389
45,-1,0,0
46,-1,2,0.00023413285894682023
47,-1,1,0.0001371516490456361
48,-1,0,0
49,-1,1,0.0004707778278536829
50,-1,3,107.35289920125996
51,-1,1,1.4463266359393494
52,-1,0,0.06626875218856411
53,-1,2,3.2021841057010683
54,-1,0,2.362448289297847
55,-1,1,0.222134210767078
56,-1,0,2.5289620492319496
57,-1,1,4.013079218768776
58,-1,1,2.222664590730798
59,-1,1,0.18960102607807958
60,-1,1,1.0122204864834454
61,-1,1,0.2602506489439553
62,-1,1,0.4739358533908842
63,-1,1,0.052393888004810915
64,-1,1,0.2540686201792355
65,-1,0,1.317439955795967
66,-1,1,0.30516638143152147
67,-1,1,0.9692697452130531
68,-1,1,0.2059649592374638
69,-1,0,1.859749076755053
70,-1,1,1.3728843475392378
71,-1,2,9.057639910978544
72,-1,1,1.5370225013777215
73,-1,0,4.1790010527564085
74,-1,1,4.563087378983618
75,-1,1,4.127012476791261
76,-1,0,4.075548799788458
77,-1,3,30.806666027899546
78,-1,1,0.10602559998013338
79,-1,0,3.2542788824256244
80,-1,1,3.7713070039858034
81,-1,0,0.5402315501834499
82,-1,2,1.0936310556922766
83,-1,1,0.0892791209954211
84,-1,0,0.05933355259558747
85,-1,1,0.09093102456084477
86,-1,0,0.7387975612164015
87,-1,1,0.17364023922308894
88,-1,1,0.4197063377740878
89,-1,1,0.735560898810246
90,-1,0,0.4415069989185737
91,-1,1,2.038999844747758
92,-1,1,3.559034210204541
93,-1,0,0.17942780598612582
94,-1,1,0.9816514155071102
95,-1,1,1.0636266926368358
96,-1,1,0.6244392548543697
97,-1,1,1.2485864601224423
98,-1,1,1.07448325683839
99,-1,0,0.35533572207607106
100,-1,1,0.06332149774611077
101,-1,2,0.02748439228850375
102,-1,0,0.007336983173004948
103,-1,1,0.00612212852700704
104,-1,1,0.00453510248376007
105,-1,4,22.87986518167285
106,-1,0,7.511159219666636
107,-1,1,0.8456805128197826
108,-1,1,0.13497306783741608
109,-1,0,0.021313726609127902
110,-1,1,0.2386207712382241
111,-1,1,0.03060009884248584
112,-1,1,0.1738190947985461
113,-1,1,0.05474321924039501
114,-1,1,0.557348174667316
115,-1,1,0.9724437130618746
116,-1,1,0.4526229642015073
117,-1,1,0.05254696211834707
118,-1,0,1.1362955206643532
119,-1,1,4.313612642587008
120,-1,1,0.14924577080485843
