step,opt_time,step_time,diff_norm
0,-1,8,1.500000624121342
1,-1,2,1.5000000053874831
2,-1,1,1.500000001518955
3,-1,0,1.500000001518955
4,-1,2,1.5000000012211074
5,-1,7,0.7500030918158069
6,-1,0,0.7500582296842321
7,-1,1,0.7500000095283057
8,-1,1,0.750000096057264
9,-1,1,0.7500000824272011
10,-1,0,0.7500000824272011
11,-1,1,0.7500000000121748
12,-1,0,0.7500000004225075
13,-1,0,0.7500000004225075
14,-1,3,0.7500000018714824
15,14,0,0.7500000020524686
16,-1,5,2.2500012564366547
17,-1,1,2.2500000025208657
18,-1,0,2.2500000000012372
19,-1,1,2.250000000001504
20,-1,0,2.250000000001504
21,-1,1,2.2500000005354557
22,-1,0,2.2500000005354557
23,-1,2,2.2500000000001883
24,10,0,2.250000000053866
25,-1,5,1.5000067184528796
26,-1,0,1.5000021915109163
27,-1,0,1.5000002178212617
28,-1,1,1.500000072518269
29,-1,0,1.500000072518269
30,-1,1,1.5000000002269338
31,-1,1,1.5000000020694375
32,-1,0,1.5000000020694375
33,-1,1,1.500000000016012
34,-1,4,1.5000000141271483
35,-1,0,1.5000028710361983
36,-1,1,1.5000091121625423
37,-1,1,1.5000018302924856
38,-1,0,1.500000005673578
39,-1,1,1.5000000047073077
40,-1,0,1.5000000047073077
41,-1,1,1.5000000000479663
42,-1,0,1.5000000003472727
43,-1,0,1.5000000003472727
44,-1,1,1.5000000000399434
45,10,1,1.5000000000142222
46,-1,4,1.5000251810882763
47,-1,0,1.5000001057633512
48,-1,1,1.5000000088280598
49,-1,0,1.5000000036439713
50,-1,0,1.5000000036439713
51,-1,1,1.5000000004375351
52,-1,1,1.5000000005240246
53,-1,3,0.7500007071694266
54,-1,0,0.7500001736157347
55,-1,1,0.7500000165359735
56,-1,0,0.7500000156367636
57,-1,0,0.7500000156367636
58,-1,2,0.7500000048937253
59,-1,0,0.7500000052176514
60,-1,0,0.7500000052176514
61,-1,1,0.7500000010884078
62,7,0,0.7500000012279386
63,-1,3,1.5000064536575815
64,-1,0,1.5000000082379208
65,-1,1,1.5000000000007205
66,-1,0,1.500000000025168
67,-1,0,1.500000000166552
68,-1,0,1.500000000166552
69,-1,2,1.5000000000213167
70,-1,0,1.5000000000213167
71,6,0,1.5000000000084972
72,-1,3,0.7500000520290332
73,-1,1,0.7500000061037848
74,-1,0,0.7500000033090075
75,-1,0,0.7500000062052016
76,-1,0,0.7500000062052016
77,-1,1,0.7500000000661683
78,-1,0,0.7500000000661683
79,-1,1,0.7500000000000037
80,-1,1,0.7500000001114514
81,-1,0,0.7500000001114514
82,8,0,0.7500000001710575
83,-1,3,0.7500000650110267
84,-1,1,0.7500000065478577
85,-1,0,0.7500000002092465
86,-1,1,0.7500000006423703
87,-1,0,0.7500000006423703
88,-1,0,0.7500000013605493
89,-1,0,0.7500000013605493
90,-1,1,0.7500000000026981
91,7,1,0.7500000000039141
92,-1,2,1.5000000132006157
93,-1,1,1.500000000000038
94,-1,1,1.500000000000094
95,-1,0,1.5000000000000049
96,-1,0,1.5000000000000049
97,-1,1,1.500000000572806
98,-1,0,1.500000000572806
99,-1,1,1.5000000000000318
100,6,0,1.5000000000056168
101,-1,3,1.5000251696190567
102,-1,0,1.5000002388229063
103,-1,1,1.50000000423047
104,-1,0,1.5000000000035214
105,-1,0,1.5000000000059
106,-1,0,1.5000000000059
107,-1,2,1.500000001023043
108,-1,0,1.500000001023043
109,-1,1,1.5000000000098808
110,7,0,1.5000000000203328
111,-1,3,1.5000044308521736
112,-1,0,1.5000011988703381
113,-1,1,1.500000070631226
114,-1,0,1.5000001358843862
115,-1,0,1.5000001358843862
116,-1,1,1.5000000000005427
117,-1,0,1.500000002587264
118,-1,0,1.500000002587264
119,-1,1,1.5000000000259568
120,6,0,1.5000000000863267
121,-1,3,1.5000079997758142
122,-1,1,1.5000182947150058
123,-1,0,1.5000007859355786
124,-1,0,1.50000000260928
125,-1,1,1.5000000126892912
126,-1,0,1.5000000126892912
127,-1,1,1.500000002334614
128,-1,0,1.5000000023097366
129,-1,0,1.5000000023097366
130,-1,1,1.5000000001852172
131,7,0,1.5000000001485112
132,-1,3,1.5000046791372257
133,-1,1,1.5000000118414327
134,-1,1,1.50000000101309
135,-1,0,1.5000000000088816
136,-1,0,1.5000000000088816
137,-1,1,1.500000002317804
138,-1,0,1.500000002317804
139,-1,0,1.500000000030769
140,7,1,1.5000000000223968
141,-1,4,1.5000000139269098
142,-1,1,1.5000000000001477
143,-1,0,1.5000000000000782
144,-1,1,1.5000000000000104
145,-1,0,1.5000000000000104
146,-1,1,1.5000000001253522
147,-1,0,1.5000000001253522
148,-1,1,1.5000000000026967
149,8,0,1.5000000000419202
150,-1,3,1.5000735540037355
151,-1,0,1.500010821615716
152,-1,1,1.5000003587400983
153,-1,0,1.5000000945436314
154,-1,0,1.500000001531059
155,-1,0,1.500000001531059
156,-1,1,1.5000000001401512
157,-1,0,1.5000000001401512
158,-1,1,1.5000000000308835
159,7,1,1.5000000000469
160,-1,3,1.5000121874803234
161,-1,0,1.50003182099924
162,-1,1,1.5000077708310262
163,-1,0,1.500004051607227
164,-1,1,1.5000001434939971
165,-1,0,1.500000019391931
166,-1,0,1.500000019391931
167,-1,0,1.5000000008845442
168,-1,1,1.500000000859604
169,-1,0,1.500000000859604
170,-1,1,1.5000000000087108
171,7,0,1.5000000000272269
172,-1,4,1.5000731734087909
173,-1,1,1.5000055600845579
174,-1,0,1.5000009048724299
175,-1,0,1.5000000216114955
176,-1,0,1.5000000216114955
177,-1,2,1.5000000211377564
178,-1,0,1.5000000001441556
179,-1,0,1.5000000001441556
180,-1,1,1.5000000001939904
181,8,0,1.5000000000278322
182,-1,5,1.5000010299351183
183,-1,0,1.5000000057464178
184,-1,1,1.5000000292887454
185,-1,0,1.5000000292887454
186,-1,1,1.5000000000073064
187,-1,0,1.500000001177417
